i,age,female,education,polinterest,satisdmo,impact,lr_A_1,lr_B_1,types_1,unc_1,ut_A_1,ut_B_1,ut_B_A_1,ut_B_A_sq_1,vote_1,vote_spa_1,age2,lr_A_2,lr_B_2,lr_cer_2,lr_unc_2,positions_2,switch_1_2,types_2,unc_2,ut_A_2,ut_B_2,ut_B_A_2,ut_B_A_sq_2,ut_cer_2,ut_unc_2,ut_unc_cer_2,ut_unc_cer_sq_2,vote_2,vote_spa_2,vote_unc_2,lr_A_3,lr_B_3,lr_cer_3,lr_unc_3,types_3,unc_3,ut_A_3,ut_B_3,ut_B_A_3,ut_B_A_sq_3,ut_unc_cer_3,vote_3,vote_unc_3,lr_A_4,lr_B_4,lr_cer_4,lr_unc_4,types_4,unc_4,ut_A_4,ut_B_4,ut_B_A_4,ut_B_A_sq_4,ut_unc_cer_4,vote_4,vote_unc_4,lr_A_5,lr_B_5,lr_cer_5,lr_unc_5,lr_unc_max_5,lr_unc_min_5,types_5,unc_5,ut_A_5,ut_B_5,ut_B_A_5,ut_B_A_sq_5,ut_cer_5,ut_unc_5,ut_unc_cer_5,ut_unc_cer_sq_5,ut_unc_max_5,ut_unc_min_5,vignette_5,vote_5,vote_spa_5,vote_unc_5,impact_cat,ind_unc,lr_afd,lr_afd_unc,lr_cdu,lr_cdu_unc,lr_fdp,lr_fdp_unc,lr_gre,lr_gre_unc,lr_i,lr_i_unc,lr_i_unc_cat,lr_linke,lr_linke_unc,lr_spd,lr_spd_unc,polinterest_cat,risk,risk_cat,sq,sq_unc,switch_1_2_cer,switch_1_2_unc,vote,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc
142,36,0,3,3,2,1,1,4,2,2,-3,-6,-3,27,0,1,1296,1,4,1,4,1,0,2,1,-3,-6,-3,27,-3,-6,-3,27,0,1,0,-1,-1,-1,-1,2,0,-1,-1,0,0,0,0,1,-4,0,0,-4,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,0,-3,-3,9,0,-3,-3,9,-2,-7,4,0,1,0,0,1,5,0,3,1,3,1,-1,1,-2,1,0,-3,1,2,1,2,1,0,0,1,0,0,,1,0,0,1,0
143,69,0,1,3,2,0,1,2,2,2,-1,-2,-1,3,0,1,4761,1,2,1,2,1,0,2,1,-1,-2,-1,3,-1,-2,-1,3,0,1,0,3,3,3,3,2,0,-3,-3,0,0,0,1,0,-2,2,-2,2,3,0,-2,-2,0,0,0,1,0,-2,1,,,,,3,2,-2,-1,1,-3,-2,-1,1,-3,,,1,1,1,0,0,0,5,0,1,2,1,2,-1,2,0,0,0,-5,0,-1,2,2,4,2,1,2,0,0,2,0,0,1,1,0
148,35,0,1,4,2,3,-4,3,3,2,-4,-3,1,-7,1,1,1225,0,1,1,0,2,,3,0,0,-1,-1,1,-1,0,1,-1,0,1,1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,1,0,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,0,0,0,1,1,0,0,0,2,5,0,0,2,0,0,0,1,1,0,2,2,0,0,0,1,,,4,0,0,0,0,0
149,50,0,2,2,1,1,-3,0,2,2,-1,-4,-3,15,0,1,2500,-4,-2,-2,-4,2,,3,0,0,-2,-2,4,-2,0,2,-4,0,1,1,-3,-3,-3,-3,2,1,-1,-1,0,0,0,0,0,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-2,-5,-3,21,-2,-5,-3,21,-4,-9,3,0,1,0,0,0,5,0,4,0,3,0,1,2,-4,2,1,-5,1,2,1,1,2,1,0,0,,,,0,0,0,1,0
152,57,0,1,3,2,2,-4,-2,2,2,-1,-3,-2,8,0,1,3249,-1,3,3,-1,2,,2,0,-4,-8,-4,48,-8,-4,4,-48,0,1,1,4,4,4,4,2,0,-9,-9,0,0,0,0,1,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-3,-6,-3,27,-3,-6,-3,27,-5,-10,4,0,1,0,1,1,5,0,2,0,1,0,-2,0,-5,0,0,-5,0,-2,0,2,1,0,0,1,,,3,0,0,0,1,0
153,41,1,4,2,3,2,-3,2,3,2,-3,-2,1,-5,1,1,1681,-3,2,-3,2,1,0,3,1,-3,-2,1,-5,-3,-2,1,-5,1,1,1,0,0,0,0,4,1,0,0,0,0,0,1,1,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,,,,,3,2,-2,-1,1,-3,-2,-1,1,-3,,,1,1,1,0,1,1,5,0,1,1,1,1,-2,1,0,1,0,-3,1,-1,1,1,3,2,1,1,0,0,1,0,0,0,1,0
154,55,0,2,3,3,1,0,2,2,2,-3,-5,-2,16,0,1,3025,0,2,0,2,1,0,2,1,-3,-5,-2,16,-3,-5,-2,16,0,1,0,-4,-4,-4,-4,1,1,-1,-1,0,0,0,0,0,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-1,-4,-3,15,-1,-4,-3,15,-3,-8,3,0,1,0,0,0,4,0,0,0,0,1,0,0,-3,1,0,-4,0,-1,1,2,1,0,0,1,0,0,5,0,0,0,1,0
155,62,0,4,4,4,3,0,3,2,2,-2,-5,-3,21,0,1,3844,0,3,0,3,1,0,2,1,-2,-5,-3,21,-2,-5,-3,21,0,1,0,3,3,3,3,2,0,-5,-5,0,0,0,0,1,-4,0,-4,0,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,0,-3,-3,9,0,-3,-3,9,-2,-7,3,0,1,0,1,2,5,0,2,0,1,0,-3,0,-2,1,0,-4,0,-3,0,2,2,1,0,0,0,0,3,1,0,0,1,0
157,53,1,3,4,4,3,-4,-2,1,2,-4,-2,2,-12,0,0,2809,-2,2,2,-2,2,,3,0,-2,-2,0,0,-2,-2,0,0,0,1,1,1,1,1,1,2,1,-1,-1,0,0,0,0,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,1,1,5,0,-5,0,-1,0,-1,0,0,0,0,-5,0,-2,0,2,2,1,-1,0,,,1,1,0,0,0,0
158,41,0,4,2,0,1,-3,1,1,2,-8,-4,4,-48,1,1,1681,-1,2,2,-1,2,,1,0,-6,-3,3,-27,-3,-6,-3,27,1,1,0,-4,-4,-4,-4,1,1,-9,-9,0,0,0,0,0,,,,,,,,,0,0,0,,,-2,1,,,,,1,2,-7,-4,3,-33,-7,-4,3,-33,,,1,1,1,0,0,0,5,0,5,0,-2,2,-2,2,5,0,0,-2,2,-2,2,1,1,0,0,1,,,4,0,0,0,1,0
159,50,1,2,2,3,3,1,4,2,2,-2,-5,-3,21,0,1,2500,1,4,4,1,1,0,2,0,-2,-5,-3,21,-5,-2,3,-21,0,1,1,2,2,2,2,2,0,-3,-3,0,0,0,1,0,-3,1,1,-3,3,1,-2,-2,0,0,0,0,0,-2,1,,,,,3,2,-1,-2,-1,3,-1,-2,-1,3,,,1,0,1,0,1,0,5,1,-2,3,-2,2,0,3,-1,3,1,-5,2,-4,2,1,1,0,-1,2,0,0,1,0,0,0,1,0
160,66,1,2,2,2,1,-4,-2,1,2,-3,-1,2,-8,1,1,4356,-4,-2,-4,-2,1,0,1,1,-3,-1,2,-8,-3,-1,2,-8,1,1,1,-2,-2,-2,-2,1,0,-1,-1,0,0,0,1,0,-3,1,-3,1,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,,,3,1,-1,-2,-1,3,-1,-2,-1,3,,,2,1,0,1,0,1,-1,2,-1,2,-1,2,-1,2,-1,2,1,-1,2,-1,2,1,3,2,-1,2,0,0,,0,1,0,0,0
161,47,1,3,3,2,2,2,3,2,2,-2,-3,-1,5,0,1,2209,-1,0,-1,0,2,,3,1,-1,0,1,-1,-1,0,1,-1,0,0,0,2,2,2,2,2,0,-2,-2,0,0,0,0,1,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,0,0,0,1,1,5,0,0,3,0,3,0,3,0,3,1,-5,0,0,3,2,3,2,0,3,,,1,1,0,0,0,0
162,66,0,2,4,3,1,-3,4,2,2,-2,-9,-7,77,0,1,4356,-3,-3,-3,-3,2,,2,1,-2,-2,0,0,-2,-2,0,0,0,1,0,-3,-3,-3,-3,2,1,-2,-2,0,0,0,0,0,,,,,,,,,0,0,0,,,-2,1,-2,1,,,2,1,-3,-6,-3,27,-3,-6,-3,27,,,2,0,1,0,0,0,5,1,1,1,4,1,-2,1,-5,1,0,-5,0,0,1,2,1,0,2,1,,,5,0,0,0,1,0
163,44,0,2,3,2,1,-1,3,3,2,-1,-3,-2,8,0,1,1936,-1,3,-1,3,1,0,3,1,-1,-3,-2,8,-1,-3,-2,8,0,1,0,0,0,0,0,4,1,0,0,0,0,0,1,1,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,1,1,1,0,1,1,2,-2,1,0,1,-4,1,0,1,0,-5,0,-3,1,2,1,0,-2,1,0,0,6,0,0,0,1,0
164,62,1,1,3,2,2,-4,-2,1,2,-4,-2,2,-12,1,1,3844,-4,-2,-2,-4,1,0,1,0,-4,-2,2,-12,-2,-4,-2,12,1,1,0,4,4,4,4,2,1,-4,-4,0,0,0,0,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,0,0,0,1,0,5,0,-3,1,-2,1,-4,1,0,0,0,-5,0,-3,1,2,3,2,-3,1,0,0,1,0,0,1,0,0
165,24,0,3,3,3,2,-1,2,3,2,-2,-1,1,-3,1,1,576,-4,3,3,-4,2,,3,0,-5,-2,3,-21,-2,-5,-3,21,0,0,1,4,4,4,4,2,0,-3,-3,0,0,0,0,1,-1,3,-1,3,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,1,5,,1,-3,0,3,-9,-3,0,3,-9,0,-4,4,1,1,1,1,3,2,1,0,1,1,1,-3,1,1,1,0,-4,1,-1,1,2,1,0,-2,1,,,1,0,0,0,0,1
166,60,1,4,4,3,2,-3,2,3,2,0,-5,-5,25,0,1,3600,-4,-2,-4,-2,2,,3,1,-1,-1,0,0,-1,-1,0,0,0,1,0,0,0,0,0,2,0,-3,-3,0,0,0,0,1,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-1,-4,-3,15,-1,-4,-3,15,-3,-8,3,0,1,0,1,1,5,0,1,0,2,1,2,1,-3,0,0,-4,0,-2,0,2,1,0,-1,1,,,2,0,0,0,1,0
167,51,0,4,4,3,2,-1,-1,1,2,-2,-2,0,0,0,1,2601,-3,0,0,-3,2,,1,0,-4,-1,3,-15,-1,-4,-3,15,1,1,0,-2,-2,-2,-2,1,1,-3,-3,0,0,0,1,1,-1,3,3,-1,3,1,-2,-2,0,0,0,0,0,-2,1,,,,,3,2,-3,0,3,-9,-3,0,3,-9,,,1,1,1,0,1,1,5,1,3,0,1,0,-3,0,1,0,0,-4,0,-2,0,2,1,0,-1,1,,,6,0,0,0,1,0
169,48,0,3,3,4,2,-3,3,3,2,-2,-4,-2,12,0,1,2304,-3,2,2,-3,2,,3,0,-2,-3,-1,5,-3,-2,1,-5,0,1,1,2,2,2,2,2,1,-3,-3,0,0,0,1,1,-3,1,-3,1,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,3,0,1,0,1,2,3,1,1,1,1,1,0,1,-1,2,1,-3,1,-1,1,2,3,2,0,1,,,3,0,0,0,1,0
170,57,1,2,2,2,2,-2,2,3,2,-1,-3,-2,8,0,1,3249,-2,2,-2,2,1,0,3,1,-1,-3,-2,8,-1,-3,-2,8,0,1,0,-1,-1,-1,-1,4,0,0,0,0,0,0,0,1,-3,1,-3,1,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,4,0,1,0,1,2,4,1,0,2,0,3,0,3,-1,1,0,-4,2,-2,2,1,3,2,0,2,0,0,5,1,0,0,1,0
171,56,1,2,3,0,3,1,1,1,2,-2,-2,0,0,1,1,3136,1,1,1,1,1,0,1,1,-2,-2,0,0,-2,-2,0,0,1,1,1,1,1,1,1,1,0,-2,-2,0,0,0,1,0,,,,,,,,,0,0,0,,,-2,1,-2,1,3,0,,1,-5,-2,3,-21,-5,-2,3,-21,0,-3,4,1,1,1,1,1,3,0,-3,0,-3,0,-5,0,3,0,0,-5,0,-5,0,2,3,2,-5,0,0,0,4,0,0,0,1,0
173,30,1,4,1,3,2,0,2,3,2,0,-2,-2,4,0,1,900,3,4,4,3,2,,2,0,-3,-4,-1,7,-4,-3,1,-7,0,1,1,4,4,4,4,2,1,-4,-4,0,0,0,1,1,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,0,0,0,1,2,4,1,0,4,0,4,1,4,0,4,1,-2,2,0,4,0,3,2,-1,3,,,1,0,0,0,0,0
174,69,1,1,1,3,2,-4,4,3,2,-4,-4,0,0,0,1,4761,1,2,1,2,2,,2,1,-1,-2,-1,3,-1,-2,-1,3,0,1,0,3,3,3,3,2,1,-3,-3,0,0,0,0,0,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,1,1,5,2,0,2,0,2,0,2,0,1,0,0,2,0,2,0,3,2,0,2,,,1,1,0,0,0,0
175,57,0,2,2,0,1,0,3,2,2,-2,-5,-3,21,0,1,3249,0,3,3,0,1,0,2,0,-2,-5,-3,21,-5,-2,3,-21,0,1,1,-3,-3,-3,-3,1,1,-1,-1,0,0,0,1,1,-4,0,0,-4,3,1,-2,-2,0,0,0,1,1,-2,1,,,,,3,2,0,-3,-3,9,0,-3,-3,9,,,1,0,1,0,0,2,5,0,3,0,3,0,1,4,-2,0,0,-5,0,0,0,1,1,0,3,0,0,0,,0,0,0,1,0
176,66,0,1,2,0,3,0,4,3,2,0,-4,-4,16,0,1,4356,0,3,0,3,2,,3,1,0,-3,-3,9,0,-3,-3,9,0,1,0,-4,-4,-4,-4,1,0,-4,-4,0,0,0,0,1,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,0,0,0,1,2,-5,4,3,2,0,2,-5,4,0,2,1,-5,4,5,2,1,2,1,-3,1,,,,1,0,0,0,0
178,58,1,2,2,2,1,-3,1,3,2,-3,-1,2,-8,0,0,3364,-3,1,1,-3,1,0,3,0,-3,-1,2,-8,-1,-3,-2,8,0,0,1,3,3,3,3,2,0,-3,-3,0,0,0,1,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,,,,,3,2,-2,-1,1,-3,-2,-1,1,-3,,,1,0,0,0,0,1,4,1,-2,2,0,2,-3,2,0,3,1,-5,0,-4,1,1,2,1,-1,2,0,0,5,0,0,0,0,0
179,44,1,2,1,2,1,-2,4,3,2,-2,-4,-2,12,0,1,1936,-2,4,4,-2,1,0,3,0,-2,-4,-2,12,-4,-2,2,-12,0,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,0,1,2,1,-2,1,-1,2,-5,1,0,1,0,-5,1,-2,1,0,3,2,-1,3,0,0,,0,0,0,0,0
180,36,0,4,0,2,2,2,2,2,2,-2,-2,0,0,1,1,1296,2,2,2,2,1,1,2,1,-2,-2,0,0,-2,-2,0,0,0,1,0,-1,-1,-1,-1,1,0,-1,-1,0,0,0,0,1,-2,2,-2,2,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,0,0,0,1,1,1,0,-1,0,0,0,-3,0,0,0,0,-3,0,-3,0,0,2,1,-2,0,1,0,3,0,0,0,0,0
181,62,0,1,3,2,1,-2,3,3,2,-2,-3,-1,5,1,0,3844,1,4,4,1,2,,2,0,-1,-4,-3,15,-4,-1,3,-15,0,1,1,-2,-2,-2,-2,1,1,-2,-2,0,0,0,1,1,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,1,1,1,0,2,2,1,0,1,-2,1,-2,1,0,1,0,-3,1,-2,1,2,2,1,-2,1,,,,0,0,0,0,1
183,21,0,2,3,3,2,-2,-1,1,2,-2,-1,1,-3,0,0,441,-2,-1,-2,-1,1,0,1,1,-2,-1,1,-3,-2,-1,1,-3,0,0,0,-3,-3,-3,-3,1,1,-3,-3,0,0,0,0,0,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,,,,,3,2,-2,-1,1,-3,-2,-1,1,-3,,,1,0,0,0,1,1,-2,3,2,1,1,1,-1,2,0,1,0,-1,2,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0
184,62,0,1,1,2,1,-1,0,3,2,-1,0,1,-1,1,1,3844,-4,-2,-2,-4,2,,1,0,-4,-2,2,-12,-2,-4,-2,12,1,1,0,-4,-4,-4,-4,1,1,-4,-4,0,0,0,0,0,-2,2,-2,2,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,1,1,1,0,0,4,1,0,3,0,3,0,3,0,1,0,-2,1,0,3,0,1,0,0,3,,,6,0,0,0,1,0
185,61,0,3,4,3,1,-4,0,3,2,-4,0,4,-16,1,1,3721,-4,0,-4,0,1,0,3,1,-4,0,4,-16,-4,0,4,-16,1,1,1,4,4,4,4,2,0,-4,-4,0,0,0,0,1,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,1,1,1,0,2,3,1,1,1,2,1,-4,0,0,0,0,-5,0,-5,0,2,1,0,3,1,0,0,1,0,0,0,1,1
186,47,0,3,2,4,2,-3,3,3,2,0,-6,-6,36,0,1,2209,3,4,4,3,2,,2,0,-6,-7,-1,13,-7,-6,1,-13,0,1,1,0,0,0,0,2,1,-3,-3,0,0,0,1,1,,,,,,,,,0,0,0,,,-2,1,-2,1,,,2,1,-1,-4,-3,15,-1,-4,-3,15,,,2,0,1,0,1,1,4,0,2,0,2,1,-1,1,-3,1,0,-3,1,0,1,1,1,0,0,2,,,5,0,0,0,1,0
187,43,0,4,4,3,3,-4,4,3,2,-3,-5,-2,16,0,1,1849,-4,4,-4,4,1,0,3,1,-3,-5,-2,16,-3,-5,-2,16,0,1,0,2,2,2,2,2,0,-3,-3,0,0,0,0,1,-3,1,1,-3,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,0,5,,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,3,0,1,0,1,2,4,0,2,0,2,0,0,0,-1,0,0,-3,0,1,0,2,1,0,2,1,0,0,3,0,0,0,1,0
188,30,1,2,1,2,2,-1,0,1,2,-2,-1,1,-3,1,1,900,-1,0,-1,0,1,0,1,1,-2,-1,1,-3,-2,-1,1,-3,1,1,1,-1,-1,-1,-1,1,0,-2,-2,0,0,0,1,0,-1,3,-1,3,3,0,-2,-2,0,0,0,1,0,-2,1,,,,,3,2,-3,0,3,-9,-3,0,3,-9,,,1,1,1,0,1,0,3,1,-1,1,-1,2,-3,1,1,1,0,-5,0,-3,1,0,3,2,-2,2,0,0,,0,1,0,1,0
189,48,1,3,3,3,2,-4,1,3,2,-4,-1,3,-15,1,1,2304,0,1,1,0,2,,3,0,0,-1,-1,1,-1,0,1,-1,0,1,1,-3,-3,-3,-3,1,1,-3,-3,0,0,0,1,1,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,1,1,1,1,2,5,0,2,1,0,0,-3,1,0,0,0,-5,0,-2,1,2,1,0,-1,1,,,6,0,0,0,1,1
190,64,0,4,4,4,3,-3,-3,1,2,-3,-3,0,0,0,1,4096,-3,-3,-3,-3,1,1,1,0,-3,-3,0,0,-3,-3,0,0,1,1,0,-2,-2,-2,-2,1,0,-2,-2,0,0,0,1,0,-2,2,-2,2,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,1,1,1,1,0,5,0,0,0,3,0,-3,0,0,0,0,-5,0,-3,0,2,3,2,0,0,1,0,1,0,0,0,1,0
191,62,1,3,3,4,2,2,4,2,2,-2,-4,-2,12,0,1,3844,-4,0,-4,0,2,,3,1,-4,0,4,-16,-4,0,4,-16,0,0,0,-4,-4,-4,-4,1,1,-4,-4,0,0,0,0,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,0,0,0,1,0,5,0,3,1,0,3,-1,2,0,0,0,-3,1,-2,1,2,3,2,-1,2,,,3,1,0,1,0,0
192,30,0,3,3,1,1,1,2,2,2,-5,-6,-1,11,0,1,900,1,2,2,1,1,0,2,0,-5,-6,-1,11,-6,-5,1,-11,0,1,1,4,4,4,4,2,1,-8,-8,0,0,0,1,1,,,,,,,,,0,0,0,,,-2,1,,,,,2,2,-2,-5,-3,21,-2,-5,-3,21,,,1,0,1,0,0,1,4,0,3,0,3,0,-2,1,-4,1,0,-3,0,-1,0,2,2,1,2,1,0,0,,0,0,0,1,0
193,65,1,1,2,2,1,-2,3,3,2,-2,-3,-1,5,0,1,4225,3,4,3,4,2,,2,1,-3,-4,-1,7,-3,-4,-1,7,0,1,0,1,1,1,1,2,0,-1,-1,0,0,0,1,0,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,0,1,3,4,0,4,0,4,0,4,0,0,0,0,4,0,4,1,3,2,0,4,,,2,0,0,0,0,0
194,41,0,3,3,4,2,-2,3,3,2,-2,-3,-1,5,0,1,1681,-2,2,-2,2,2,,3,1,-2,-2,0,0,-2,-2,0,0,0,1,0,2,2,2,2,2,0,-2,-2,0,0,0,1,0,-2,2,-2,2,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,1,1,1,1,0,4,0,0,0,0,1,-4,0,0,1,0,-5,0,-1,0,2,1,0,-1,0,,,6,0,0,0,1,0
196,46,0,2,3,2,3,0,4,3,2,-2,-2,0,0,1,1,2116,0,4,4,0,1,0,3,0,-2,-2,0,0,-2,-2,0,0,1,1,0,3,3,3,3,2,1,-1,-1,0,0,0,1,1,0,4,4,0,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,,,1,1,-4,-1,3,-15,-4,-1,3,-15,,,2,1,1,1,1,2,2,0,0,1,-1,3,2,0,2,0,0,2,1,-1,2,2,1,0,1,1,0,0,3,0,1,0,1,0
197,67,1,1,2,3,1,-4,-1,1,2,-4,-1,3,-15,1,1,4489,-4,-2,-4,-2,2,,1,1,-4,-2,2,-12,-4,-2,2,-12,1,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,0,0,3,1,0,2,0,2,0,2,0,1,0,-3,1,0,1,1,4,2,0,2,,,6,0,0,0,0,0
198,57,0,4,3,0,0,-2,4,3,2,-3,-3,0,0,1,1,3249,-2,4,4,-2,1,1,3,0,-3,-3,0,0,-3,-3,0,0,0,1,1,-4,-4,-4,-4,1,1,-5,-5,0,0,0,1,1,-1,3,-1,3,3,0,-2,-2,0,0,0,1,0,-2,1,,,,,3,2,-3,0,3,-9,-3,0,3,-9,,,1,1,1,0,0,2,2,1,-4,0,-2,0,-5,0,1,1,0,-5,0,-5,0,2,3,2,-5,0,0,1,,0,0,0,1,0
199,29,0,1,3,2,2,-4,-2,1,2,-4,-2,2,-12,1,1,841,-4,-2,-2,-4,1,1,1,0,-4,-2,2,-12,-2,-4,-2,12,0,0,1,-3,-3,-3,-3,1,1,-3,-3,0,0,0,1,1,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,1,2,0,2,0,2,0,2,0,2,0,2,1,0,2,1,2,2,2,1,-1,2,0,1,4,0,0,0,0,0
201,58,1,2,2,1,1,-3,-3,4,2,0,0,0,0,0,1,3364,-3,-3,-3,-3,2,,4,1,0,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,2,0,-1,-1,0,0,0,0,1,,,,,,,,,0,0,0,,,-2,1,-2,1,,,2,1,-1,-4,-3,15,-1,-4,-3,15,,,2,0,1,0,0,1,5,0,-2,2,-2,3,-4,1,-3,2,1,-1,3,-3,1,1,1,0,-2,2,,,3,0,0,0,1,0
202,49,0,2,3,3,3,-4,2,3,2,-5,-1,4,-24,1,1,2401,1,3,3,1,2,,3,0,0,-2,-2,4,-2,0,2,-4,0,1,1,-1,-1,-1,-1,1,0,-2,-2,0,0,0,1,0,-1,3,-1,3,3,0,-2,-2,0,0,0,0,1,-2,1,,,,,3,2,-3,0,3,-9,-3,0,3,-9,,,1,1,1,0,1,1,2,0,0,1,1,0,-2,1,1,1,0,-3,1,-1,0,2,2,1,0,1,,,1,0,0,0,1,0
203,55,0,2,2,2,1,3,3,2,2,-4,-4,0,0,0,1,3025,3,3,3,3,1,0,2,1,-4,-4,0,0,-4,-4,0,0,0,1,0,1,1,1,1,2,1,-2,-2,0,0,0,0,0,-3,1,1,-3,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,0,5,,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,3,0,1,0,0,1,0,1,-1,1,-1,2,-1,1,-1,1,0,0,2,-1,1,1,1,0,-1,1,0,0,4,0,0,0,1,0
204,57,1,2,2,2,1,-2,-2,1,2,-2,-2,0,0,1,1,3249,-3,-2,-3,-2,2,,1,1,-3,-2,1,-5,-3,-2,1,-5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,0,0,0,0,2,1,2,1,2,0,2,1,2,0,2,1,0,2,-1,2,1,2,1,0,2,,,,0,0,0,0,0
205,43,1,4,2,3,2,-1,1,2,2,-1,-3,-2,8,0,1,1849,-1,4,-1,4,2,,2,1,-1,-6,-5,35,-1,-6,-5,35,0,1,0,3,3,3,3,2,0,-5,-5,0,0,0,1,0,-4,0,-4,0,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,0,-3,-3,9,0,-3,-3,9,-2,-7,4,0,1,0,1,0,5,1,0,2,-3,2,0,2,-2,2,1,-5,1,-3,2,1,2,1,0,2,,,,0,0,1,1,0
